transcript	gene	cds_length	mrna_length	is_longest	f0	f2	f3	f4
rna-XM_029841275.1	gene-LOC101069468	4938	16311	no	3173	851	87	827
rna-XM_011616866.2	gene-LOC101069696	2871	15775	yes	1851	558	56	406
rna-XM_029841276.1	gene-LOC101069696	2859	15775	no	1844	555	56	404
rna-XM_011616867.2	gene-LOC101069926	1308	6859	yes	835	232	19	222
rna-XM_011616869.2	gene-dnajc24	597	1926	yes	379	116	4	98
rna-XM_011616868.2	gene-dnajc24	447	1573	no	286	97	3	61
rna-XM_029842041.1	gene-LOC115251068	672	9281	yes	428	141	3	100
rna-XM_029841489.1	gene-ripor1	3177	12611	yes	2006	619	29	523
rna-XM_029842122.1	gene-LOC105418346	3354	16658	no	2069	694	39	552
rna-XM_029842120.1	gene-LOC105418346	5250	19798	no	3288	998	54	910
rna-XM_029842119.1	gene-LOC105418346	5253	19797	yes	3290	998	54	911
rna-XM_029842121.1	gene-LOC105418346	5160	19797	no	3229	978	54	899
rna-XM_029841857.1	gene-LOC101077980	1680	6473	no	1057	344	21	258
rna-XM_029841856.1	gene-LOC101077980	1728	6471	yes	1088	347	22	271
rna-XM_029841858.1	gene-LOC101077980	1398	4980	no	871	284	18	225
rna-XM_029841449.1	gene-ppp6r3	2736	13858	no	1774	517	48	397
rna-XM_029841450.1	gene-ppp6r3	2703	13858	no	1750	511	47	395
rna-XM_029841447.1	gene-ppp6r3	2754	13857	yes	1786	521	48	399
rna-XM_029841448.1	gene-ppp6r3	2736	13857	no	1776	516	48	396
rna-XM_003976697.3	gene-tmem170a	417	2284	yes	272	58	9	78
rna-XM_003979312.3	gene-LOC101063036	204	845	yes	129	29	3	43
rna-XM_029841987.1	gene-LOC105419306	1179	3471	no	760	118	4	297
rna-XM_029841986.1	gene-LOC105419306	1218	3471	no	785	121	4	308
rna-XM_011620794.2	gene-LOC105419306	1257	3471	yes	810	124	4	319
rna-XM_029841558.1	gene-LOC115250997	5805	10048	yes	3755	1230	86	734
rna-XM_029841559.1	gene-LOC115246533	5805	10098	yes	3754	1231	86	734
rna-XM_029841560.1	gene-LOC115246533	5805	9865	no	3754	1231	86	734
rna-XM_029841568.1	gene-LOC100653413	5805	10127	yes	3755	1232	85	733
rna-XM_029842212.1	gene-fam192a	798	4871	no	511	173	1	113
rna-XM_011618935.2	gene-fam192a	1044	4562	yes	665	223	5	151
rna-XM_011618936.2	gene-fam192a	864	3810	no	549	193	5	117
rna-XM_011618937.2	gene-LOC101064069	1362	6258	no	881	261	26	194
rna-XM_003977732.3	gene-LOC101064069	1464	6257	yes	948	278	28	210
rna-XM_029841655.1	gene-LOC101067071	9768	27492	yes	6244	1847	124	1553
rna-XM_029841656.1	gene-necab2	1302	31884	yes	837	258	16	191
rna-XM_011618938.2	gene-necab2	1296	22728	no	825	269	14	188
rna-XM_003977734.2	gene-LOC101064441	1338	7502	no	861	200	45	232
rna-XM_029841889.1	gene-LOC101064441	1338	7620	yes	861	200	45	232
rna-XM_029841484.1	gene-mbtps1	3201	9762	no	2072	538	51	540
rna-XM_029841483.1	gene-mbtps1	3204	9762	yes	2074	538	51	541
rna-XM_003977735.3	gene-pskh1	1272	5079	yes	815	220	22	215
rna-XM_029842334.1	gene-LOC115251124	501	19580	no	325	90	7	79
rna-XM_029842335.1	gene-LOC115251124	477	16227	no	309	86	6	76
rna-XM_029842333.1	gene-LOC115251124	522	22281	yes	336	90	6	90
rna-XM_029842042.1	gene-edc4	4308	12375	yes	2751	788	60	709
rna-XM_003977748.3	gene-nutf2	399	3652	yes	265	83	11	40
rna-XM_011618942.2	gene-ranbp10	2073	12255	yes	1341	390	26	316
rna-XM_029841922.1	gene-ranbp10	1665	11111	no	1090	296	23	256
rna-XM_029842138.1	gene-det1	1656	4265	yes	1040	342	21	253
rna-XM_029842139.1	gene-det1	1656	4265	no	1040	342	21	253
rna-XM_003977738.3	gene-LOC101065324	378	3291	yes	242	76	8	52
rna-XM_029842043.1	gene-LOC101068200	3315	17884	yes	2130	519	19	647
rna-XM_003977751.3	gene-jph3	2370	11450	yes	1530	404	20	416
rna-XM_029842220.1	gene-klhdc4	1749	4083	no	1156	317	14	262
rna-XM_003977739.3	gene-klhdc4	1764	4083	yes	1166	322	14	262
rna-XM_003977740.3	gene-slc7a5	1440	6741	yes	934	198	45	263
rna-XM_029841350.1	gene-LOC101068656	942	5641	yes	607	167	10	158
rna-XM_029841351.1	gene-LOC101068656	888	5253	no	577	167	8	136
rna-XM_011618946.2	gene-uba2	1647	7765	no	1076	296	31	244
rna-XM_003977741.3	gene-uba2	1938	6942	yes	1263	347	36	292
rna-XM_003977753.3	gene-lcat	1317	4879	yes	876	227	23	191
rna-XM_003977754.3	gene-pla2g15	1263	4561	yes	816	209	16	222
rna-XM_029841354.1	gene-usb1	705	2972	no	442	157	4	102
rna-XM_029841353.1	gene-usb1	735	2351	no	460	163	4	108
rna-XM_029841352.1	gene-usb1	870	2302	yes	547	192	4	127
rna-XM_003977755.3	gene-usb1	810	2261	no	509	180	4	117
rna-XM_003977756.3	gene-LOC101069567	1677	4134	yes	1093	334	7	243
rna-XM_011618948.2	gene-csnk2a2	1056	4373	yes	675	227	17	137
rna-XM_003977743.3	gene-csnk2a2	1056	4368	no	675	227	17	137
rna-XM_029841347.1	gene-nostrin	1758	3838	yes	1108	382	16	252
rna-XM_029841349.1	gene-fa2h	1152	14074	yes	743	220	13	176
rna-XM_029841304.1	gene-LOC101069287	2079	5330	yes	1321	390	28	340
rna-XM_029841305.1	gene-LOC101069520	1635	8427	no	1042	290	17	286
rna-XM_003967000.3	gene-LOC101069520	1677	8427	yes	1068	298	17	294
rna-XM_029841307.1	gene-LOC101068345	1326	10411	no	859	239	3	225
rna-XM_029841309.1	gene-LOC101068345	1242	10410	no	803	225	3	211
rna-XM_029841306.1	gene-LOC101068345	1335	10410	yes	865	241	3	226
rna-XM_029841308.1	gene-LOC101068345	1251	10409	no	809	227	3	212
rna-XM_003967001.3	gene-LOC101069749	1788	4486	yes	1122	337	13	316
rna-XM_011606796.2	gene-tcp11l1	1497	6060	no	958	289	19	231
rna-XM_011606795.2	gene-tcp11l1	1497	6060	yes	958	289	19	231
rna-XM_011606797.2	gene-tcp11l1	1497	5522	no	958	289	19	231
rna-XM_029841230.1	gene-LOC101070206	3909	14619	no	2513	662	36	698
rna-XM_011606799.2	gene-LOC101070206	3912	14618	yes	2515	663	36	698
rna-XM_029841971.1	gene-LOC101070437	4575	40995	no	2936	730	45	864
rna-XM_029841969.1	gene-LOC101070437	4578	40994	yes	2938	731	45	864
rna-XM_029841970.1	gene-LOC101070437	4578	40994	no	2938	731	45	864
rna-XM_029841972.1	gene-LOC101070437	4542	40994	no	2916	721	45	860
rna-XM_029841380.1	gene-spire2	2409	13921	yes	1529	435	20	425
rna-XM_029841381.1	gene-spire2	2406	13921	no	1527	435	20	424
rna-XM_029841382.1	gene-spire2	1992	11672	no	1257	368	16	351
rna-XM_003967006.3	gene-sntb2	1773	15627	yes	1130	286	21	336
rna-XM_003966988.3	gene-vps4a	1311	4802	yes	852	242	20	197
rna-XM_029842149.1	gene-cdk10	1095	4330	yes	688	227	21	159
rna-XM_003966989.3	gene-chmp1a	597	5293	yes	390	110	4	93
rna-XM_003966990.3	gene-LOC101067247	1431	4075	yes	903	228	29	271
rna-XM_029842150.1	gene-fanca	4311	19504	yes	2707	846	41	717
rna-XM_029842153.1	gene-znf276	1731	4570	no	1107	374	15	235
rna-XM_029842152.1	gene-znf276	1734	4570	no	1109	374	15	236
rna-XM_029842151.1	gene-znf276	1734	4570	yes	1109	374	15	236
rna-XM_003967009.3	gene-vps9d1	2070	14083	yes	1295	429	29	317
rna-XM_003966991.3	gene-LOC101067466	732	3309	yes	465	118	6	143
rna-XM_011606809.2	gene-spata2l	1554	3321	yes	982	302	10	260
rna-XM_003967010.3	gene-spata2l	1554	3036	no	982	302	10	260
rna-XM_011606808.2	gene-spata2l	1554	2804	no	982	302	10	260
rna-XM_011606810.2	gene-pdf	756	1486	yes	485	124	12	135
rna-XM_011606812.2	gene-LOC105416869	2244	5311	yes	1428	424	21	371
rna-XM_029842000.1	gene-tat	1452	5172	yes	948	248	31	225
rna-XM_029842001.1	gene-tat	1434	4050	no	935	248	32	219
rna-XM_003966992.3	gene-tat	1413	4020	no	921	244	31	217
rna-XM_011606813.2	gene-tat	1413	4012	no	921	244	31	217
rna-XM_029842378.1	gene-LOC101072252	879	3250	no	559	169	16	135
rna-XM_003967012.3	gene-LOC101072252	972	3172	yes	621	179	18	154
rna-XM_011606815.2	gene-klhl36	1842	5558	yes	1170	339	20	313
rna-XM_029842376.1	gene-klhl36	1842	3558	no	1170	339	20	313
rna-XM_011606814.2	gene-klhl36	1842	3558	no	1170	339	20	313
rna-XM_011606817.2	gene-cotl1	426	5719	yes	284	79	8	55
rna-XM_029842377.1	gene-meak7	1380	5351	yes	889	237	13	241
rna-XM_011606818.2	gene-meak7	1380	5346	no	889	237	13	241
rna-XM_003967014.3	gene-meak7	1380	4992	no	889	237	13	241
rna-XM_029842375.1	gene-plcg2	3747	14768	yes	2410	776	60	501
rna-XM_029841954.1	gene-pllp	528	4976	yes	351	69	12	96
rna-XM_003967016.3	gene-pllp	528	4939	no	351	69	12	96
rna-XM_003967017.3	gene-arl2bp	537	3996	yes	349	115	11	62
rna-XM_003967018.3	gene-LOC101073601	1515	4313	yes	981	295	27	212
rna-XM_011606819.2	gene-LOC101073601	1356	3626	no	878	259	25	194
rna-XM_011606820.2	gene-rspry1	1779	7838	yes	1140	338	23	278
rna-XM_011606822.2	gene-rspry1	1647	7837	no	1051	325	21	250
rna-XM_003967019.3	gene-rspry1	1686	7819	no	1077	331	22	256
rna-XM_011606821.2	gene-rspry1	1779	7811	no	1140	338	23	278
rna-XM_003967020.3	gene-anapc13	225	1955	yes	145	48	2	30
rna-XM_029841952.1	gene-c9hxorf56	678	1058	yes	435	152	7	84
rna-XM_029841949.1	gene-nup93	2466	16292	yes	1558	515	29	364
rna-XM_029841948.1	gene-nup93	2466	14934	no	1558	515	29	364
rna-XM_029841950.1	gene-nup93	2463	14929	no	1556	514	29	364
rna-XM_029841951.1	gene-nup93	2070	10524	no	1313	434	23	300
rna-XM_003967022.3	gene-LOC101074491	1191	2684	yes	757	219	18	197
rna-XM_011606828.2	gene-LOC101074710	2097	7724	yes	1350	364	28	355
rna-XM_029841269.1	gene-LOC115250957	753	2962	yes	492	117	5	139
rna-XM_029841270.1	gene-LOC101074936	2616	7062	yes	1699	443	41	433
rna-XM_029841271.1	gene-LOC101074936	2583	7062	no	1678	437	39	429
rna-XM_029841272.1	gene-LOC101074936	2568	7062	no	1668	433	39	428
rna-XM_011606829.2	gene-lrrc29	1938	4353	yes	1180	383	18	357
rna-XM_003966994.3	gene-elmo3	2148	10170	yes	1371	438	42	297
rna-XM_011606831.2	gene-e2f4	1173	5227	yes	744	201	19	209
rna-XM_003967026.3	gene-e2f4	1164	5225	no	738	200	19	207
rna-XM_003966995.3	gene-c9h12orf4	1659	9166	yes	1059	347	23	230
rna-XM_029841493.1	gene-c9h12orf4	1659	8103	no	1059	347	23	230
rna-XM_011606832.2	gene-slc45a3	1704	16736	yes	1092	279	24	309
rna-XM_011606833.2	gene-slc45a3	1704	10340	no	1092	279	24	309
rna-XM_029841492.1	gene-slc45a3	1704	5667	no	1092	279	24	309
rna-XM_003966997.2	gene-fgf6	627	7301	yes	395	116	8	108
rna-XM_011606834.2	gene-LOC105416871	711	1471	yes	443	145	8	115
rna-XM_003967027.2	gene-LOC101075596	852	3435	yes	546	149	9	148
rna-XM_029842341.1	gene-LOC115251126	309	1599	no	197	48	3	61
rna-XM_029842340.1	gene-LOC115251126	315	1589	yes	198	50	3	64
rna-XM_029842230.1	gene-LOC115251109	315	1702	yes	198	50	3	64
rna-XM_029842371.1	gene-LOC115251133	309	1717	no	197	48	3	61
rna-XM_029842370.1	gene-LOC115251133	315	1707	yes	198	50	3	64
rna-XM_029842369.1	gene-LOC115251132	315	1701	yes	198	50	3	64
rna-XM_003967034.3	gene-LOC101077182	1956	3542	no	1253	405	15	283
rna-XM_011606839.2	gene-LOC101077182	1983	3508	yes	1272	406	17	288
rna-XM_003967035.3	gene-kti12	828	3380	yes	522	182	14	110
rna-XM_011606841.2	gene-znf592	3672	6393	yes	2366	681	35	590
rna-XM_029841901.1	gene-LOC101077859	1962	5361	no	1276	312	48	326
rna-XM_029841900.1	gene-LOC101077859	1965	5360	yes	1278	312	48	327
rna-XM_011606842.2	gene-alpk3	6633	13282	no	4322	1234	126	951
rna-XM_029841898.1	gene-alpk3	6570	13282	no	4278	1227	123	942
rna-XM_029841897.1	gene-alpk3	6666	13282	yes	4342	1242	126	956
rna-XM_011606843.2	gene-LOC105416219	1770	6144	yes	1130	340	25	275
rna-XM_029841904.1	gene-LOC101078313	1647	36551	no	1055	307	25	260
rna-XM_029841902.1	gene-LOC101078313	1716	36366	yes	1100	319	27	270
rna-XM_029841903.1	gene-LOC101078313	1707	36359	no	1094	316	27	270
rna-XM_011606845.2	gene-blm	4101	6947	no	2643	796	67	595
rna-XM_011606844.2	gene-blm	4185	6947	yes	2696	817	67	605
rna-XM_003967041.3	gene-ctsh	975	2763	yes	644	184	10	137
rna-XM_029842304.1	gene-rasgrf1	3768	15734	yes	2405	770	82	511
rna-XM_029842380.1	gene-ankrd34c	1608	8821	yes	1013	286	22	287
rna-XM_003967043.2	gene-ankrd34c	1608	3335	no	1013	286	22	287
rna-XM_003967029.3	gene-LOC101076045	1353	7060	yes	883	244	30	196
rna-XM_011606847.2	gene-znf710	2070	6424	yes	1336	429	13	292
rna-XM_011606849.2	gene-sema4b	2502	39045	yes	1623	458	40	381
rna-XM_029841335.1	gene-sema4b	2502	39045	no	1623	458	40	381
rna-XM_011606850.2	gene-sema4b	2502	39045	no	1623	458	40	381
rna-XM_011606848.2	gene-sema4b	2502	27636	no	1623	458	40	381
rna-XM_011606851.2	gene-LOC101079668	1992	6843	yes	1256	416	16	304
rna-XM_029841336.1	gene-LOC101079897	1335	18915	no	846	273	8	208
rna-XM_003967046.3	gene-LOC101079897	1389	18912	yes	881	281	9	218
rna-XM_011606852.2	gene-LOC101080126	1797	21845	yes	1133	394	26	244
rna-XM_003967032.3	gene-LOC101076730	741	2784	yes	458	148	13	122
rna-XM_029842338.1	gene-LOC101061116	1173	9893	yes	764	199	26	184
rna-XM_011606854.2	gene-LOC101061116	1173	9346	no	764	199	26	184
rna-XM_003967049.3	gene-LOC101061347	618	1424	yes	391	117	11	99
rna-XM_003967050.3	gene-LOC101061569	2121	22303	yes	1352	368	44	357
rna-XM_029841430.1	gene-st8sia2	1101	7583	yes	706	203	17	175
rna-XM_003967033.3	gene-st8sia2	1101	7581	no	706	203	17	175
rna-XM_011606856.2	gene-LOC101061791	417	2715	yes	268	60	7	82
rna-XM_011606857.2	gene-chd2	5409	21559	yes	3461	1186	62	700
rna-XM_029841428.1	gene-chd2	5295	20248	no	3389	1155	60	691
rna-XM_029841429.1	gene-rgma	1347	8232	yes	874	222	9	242
rna-XM_011606858.2	gene-rgma	1299	8219	no	843	213	9	234
rna-XM_029842010.1	gene-LOC101062473	675	2495	no	433	131	9	102
rna-XM_003967053.3	gene-LOC101062473	771	2495	yes	490	158	10	113
rna-XM_029841279.1	gene-LOC101065069	1251	7027	no	800	238	14	199
rna-XM_029841277.1	gene-LOC101065069	1272	7025	yes	814	239	14	205
rna-XM_029841278.1	gene-LOC101065069	1254	7018	no	802	238	14	200
rna-XM_011606879.2	gene-LOC101067248	3132	26983	yes	1997	645	42	448
rna-XM_029842175.1	gene-LOC101067248	3132	26967	no	1997	645	42	448
rna-XM_029842176.1	gene-LOC101067248	3129	26940	no	1995	644	42	448
rna-XM_011606878.2	gene-LOC101067248	3132	26940	no	1997	645	42	448
rna-XM_029841369.1	gene-mef2a	1548	45916	yes	1005	279	15	249
rna-XM_003967059.3	gene-mef2a	1392	42880	no	903	238	15	236
rna-XM_011606875.2	gene-mef2a	1416	42880	no	919	245	15	237
rna-XM_011606872.2	gene-mef2a	1518	42880	no	985	271	15	247
rna-XM_003967058.3	gene-mef2a	1389	42880	no	900	240	13	236
rna-XM_011606877.2	gene-mef2a	1413	42880	no	916	247	13	237
rna-XM_029841370.1	gene-mef2a	1524	42880	no	989	272	15	248
rna-XM_029841368.1	gene-mef2a	1548	42880	no	1005	279	15	249
rna-XM_011606870.2	gene-LOC101067024	1320	6907	yes	836	265	18	201
rna-XM_011606871.2	gene-LOC101067024	1197	6884	no	756	246	14	181
rna-XM_003967075.3	gene-LOC101066796	2931	6881	yes	1872	597	32	430
rna-XM_029841390.1	gene-LOC101066575	642	1260	yes	401	124	9	108
rna-XM_003967057.3	gene-LOC101063427	4281	56870	yes	2784	776	80	641
rna-XM_003967073.3	gene-cfap161	873	2730	yes	567	169	11	126
rna-XM_029841399.1	gene-LOC101066117	1116	5098	no	723	216	18	159
rna-XM_029841398.1	gene-LOC101066117	1116	5098	no	723	216	18	159
rna-XM_029841397.1	gene-LOC101066117	1116	5098	no	723	216	18	159
rna-XM_029841396.1	gene-LOC101066117	1116	5098	yes	723	216	18	159
rna-XM_029841395.1	gene-LOC101066117	1116	5097	no	723	216	18	159
rna-XM_029841394.1	gene-LOC101066117	1116	5096	no	723	216	18	159
rna-XM_029841393.1	gene-LOC101065891	3906	13312	yes	2518	712	69	607
rna-XM_011606862.2	gene-vwf	8457	15383	yes	5470	1577	97	1313
rna-NM_001280029.1	gene-vwf	8445	15177	no	5461	1575	97	1312
rna-XM_003967055.3	gene-LOC101062841	687	5010	yes	450	108	23	106
rna-XM_003967054.3	gene-LOC101062841	684	4248	no	446	111	22	105
rna-XM_029841576.1	gene-bbs10	1839	3562	no	1161	345	23	310
rna-XM_011606863.2	gene-bbs10	1851	3537	yes	1163	347	28	313
rna-XM_029841578.1	gene-LOC105416877	1545	6201	yes	1004	310	18	213
rna-XM_029841583.1	gene-LOC105416877	1275	5258	no	830	261	10	174
rna-XM_029841577.1	gene-LOC105416877	1545	5611	no	1004	310	18	213
rna-XM_029841579.1	gene-LOC105416877	1410	5609	no	917	287	15	191
rna-XM_029841580.1	gene-LOC105416877	1395	4535	no	900	307	17	171
rna-XM_029841582.1	gene-LOC105416877	1347	4499	no	867	297	16	167
rna-XM_029841584.1	gene-LOC105416877	1227	4499	no	798	257	14	158
rna-XM_029841581.1	gene-LOC105416877	1347	4499	no	867	297	16	167
rna-XM_029841586.1	gene-LOC105416877	1227	4499	no	798	257	14	158
rna-XM_029841587.1	gene-LOC105416877	1227	4499	no	798	257	14	158
rna-XM_029842044.1	gene-LOC115251069	1050	2809	yes	680	213	24	133
rna-XM_029841657.1	gene-LOC101071092	873	2056	yes	567	173	14	119
rna-XM_029841659.1	gene-LOC115251011	873	1640	yes	566	176	13	118
rna-XM_029841661.1	gene-LOC115251012	696	2769	yes	452	141	17	86
rna-XM_029841662.1	gene-LOC115251013	501	1367	yes	325	100	10	66
rna-XM_029841663.1	gene-LOC115251014	393	2039	yes	254	79	4	56
rna-XM_003979443.3	gene-LOC101065402	327	830	yes	215	67	7	38
rna-XM_029841660.1	gene-LOC101065793	843	1548	yes	547	170	11	115
rna-XM_029841658.1	gene-LOC115251010	1824	44456	yes	1200	408	15	201
rna-XM_029841664.1	gene-LOC115251015	393	2542	yes	255	77	4	57
rna-XM_029842045.1	gene-LOC115251070	717	1563	yes	466	142	20	89
rna-XM_029842046.1	gene-otogl	7608	20661	yes	4919	1436	99	1154
rna-XM_029842095.1	gene-ptprq	10773	29248	yes	6951	1759	187	1876
rna-XM_029842097.1	gene-ptprq	10179	29248	no	6564	1665	175	1775
rna-XM_029842096.1	gene-ptprq	10332	29248	no	6667	1703	185	1777
rna-XM_029842098.1	gene-LOC101068832	3399	23530	yes	2183	594	48	574
rna-XM_029842099.1	gene-LOC101068832	3015	21096	no	1932	540	41	502
rna-XM_029842101.1	gene-LOC101068832	2910	21050	no	1862	523	41	484
rna-XM_029842100.1	gene-LOC101068832	2910	21033	no	1862	523	41	484
rna-XM_003967165.3	gene-washc1	1410	4639	yes	903	239	19	249
rna-XM_011606963.2	gene-ddx11	2682	6540	no	1719	535	43	385
rna-XM_029842159.1	gene-ddx11	2685	6540	yes	1721	536	43	385
rna-XM_029842160.1	gene-ddx11	2229	5533	no	1439	426	36	328
rna-XM_011606962.2	gene-fkbp4	1365	5171	no	883	283	20	179
rna-XM_003967163.3	gene-fkbp4	1368	5170	yes	885	284	20	179
rna-XM_003967162.3	gene-LOC101067924	3207	13265	yes	2061	649	41	456
rna-XM_029841780.1	gene-c2cd5	3285	18654	no	2112	577	62	534
rna-XM_029841783.1	gene-c2cd5	3249	18654	no	2091	569	62	527
rna-XM_029841786.1	gene-c2cd5	3204	18654	no	2061	561	61	521
rna-XM_029841791.1	gene-c2cd5	3174	18654	no	2043	558	61	512
rna-XM_029841789.1	gene-c2cd5	3150	18654	no	2027	551	61	511
rna-XM_029841792.1	gene-c2cd5	3120	18654	no	2009	548	61	502
rna-XM_029841775.1	gene-c2cd5	3330	18654	yes	2141	579	61	549
rna-XM_029841776.1	gene-c2cd5	3300	18654	no	2123	576	61	540
rna-XM_029841777.1	gene-c2cd5	3300	18654	no	2121	576	60	543
rna-XM_029841782.1	gene-c2cd5	3270	18654	no	2103	573	60	534
rna-XM_029841787.1	gene-c2cd5	3198	18654	no	2060	556	59	523
rna-XM_029841779.1	gene-c2cd5	3285	18654	no	2111	571	60	543
rna-XM_029841781.1	gene-c2cd5	3276	18654	no	2107	569	61	539
rna-XM_029841785.1	gene-c2cd5	3231	18654	no	2077	561	60	533
rna-XM_029841778.1	gene-c2cd5	3294	18654	no	2120	571	61	542
rna-XM_029841784.1	gene-c2cd5	3240	18654	no	2086	561	61	532
rna-XM_029841788.1	gene-c2cd5	3195	18654	no	2056	553	60	526
rna-XM_011606961.2	gene-c2cd5	3165	18654	no	2038	550	60	517
rna-XM_029841790.1	gene-c2cd5	2589	16531	no	1664	444	46	435
rna-XM_029841868.1	gene-lmf2	1836	3480	no	1176	315	30	315
rna-XM_011606956.2	gene-lmf2	2190	4738	yes	1400	398	29	363
rna-XM_003967159.3	gene-miox	837	2424	yes	561	167	10	99
rna-XM_029841869.1	gene-miox	720	2397	no	486	142	8	84
rna-NM_001032583.1	gene-adm2	507	4516	yes	318	93	4	92
rna-XM_003967158.3	gene-LOC101067025	669	4456	yes	426	127	6	110
rna-XM_011606955.2	gene-LOC101066797	2754	10259	no	1762	546	37	409
rna-XM_011606952.2	gene-LOC101066797	2754	10259	yes	1762	546	37	409
rna-XM_029842292.1	gene-LOC101066797	2754	10259	no	1762	546	37	409
rna-XM_029842293.1	gene-LOC101066797	2754	9747	no	1762	546	37	409
rna-XM_011606953.2	gene-LOC101066797	2754	9746	no	1762	546	37	409
rna-XM_029842291.1	gene-LOC101066797	2754	9546	no	1762	546	37	409
rna-XM_003967105.3	gene-LOC101073900	1239	4999	yes	806	241	17	175
rna-XM_029842299.1	gene-LOC115251119	2193	4786	yes	1373	479	20	321
rna-XM_029842047.1	gene-kcp	6270	16485	yes	4072	1166	57	975
rna-XM_029842284.1	gene-LOC115251118	2874	8100	yes	1857	506	39	472
rna-XM_003967104.3	gene-calu	948	3656	yes	628	219	10	91
rna-XM_029842301.1	gene-calu	948	3490	no	628	219	10	91
rna-XM_029842300.1	gene-calu	948	3345	no	628	219	10	91
rna-XM_029842302.1	gene-gtf3c6	351	7641	no	233	76	3	39
rna-XM_011606951.2	gene-gtf3c6	423	2295	yes	283	89	5	46
rna-XM_011606950.2	gene-LOC101066118	8340	17015	yes	5366	1573	71	1330
rna-XM_011606978.2	gene-LOC105416891	2604	4528	yes	1666	458	17	463
rna-XM_003967103.3	gene-LOC101073449	528	1798	yes	336	97	7	88
rna-XM_011606945.2	gene-fam107b	405	12885	no	254	104	4	43
rna-XM_011606947.2	gene-fam107b	405	12681	no	254	104	4	43
rna-XM_011606946.2	gene-fam107b	405	12282	no	254	104	4	43
rna-XM_003967102.3	gene-fam107b	492	4838	yes	309	119	4	60
rna-XM_003967153.3	gene-LOC101065892	3165	8803	yes	2074	544	29	518
rna-XM_029842285.1	gene-LOC101065663	2892	29081	yes	1875	478	54	485
rna-XM_029842287.1	gene-LOC101065663	2892	29081	no	1875	478	54	485
rna-XM_003967152.3	gene-LOC101065663	2892	29072	no	1875	478	54	485
rna-XM_029842286.1	gene-LOC101065663	2892	28779	no	1875	478	54	485
rna-XM_029842288.1	gene-LOC101065663	2892	28779	no	1875	478	54	485
rna-XM_029842290.1	gene-LOC101065663	2892	17500	no	1875	478	54	485
rna-XM_011606944.2	gene-sema3d	2427	24009	yes	1546	456	29	396
rna-XM_003967151.3	gene-sema3d	2427	23533	no	1546	456	29	396
rna-XM_029842294.1	gene-sema3d	2427	22792	no	1546	456	29	396
rna-XM_029842295.1	gene-sema3a	2388	30397	yes	1531	484	33	340
rna-XM_003967150.3	gene-sema3a	2388	30366	no	1531	484	33	340
rna-XM_029842296.1	gene-sema3a	2388	18793	no	1531	484	33	340
rna-XM_029842297.1	gene-sema3e	2358	16767	yes	1492	477	30	359
rna-XM_011606943.2	gene-sema3e	2358	16766	no	1492	477	30	359
rna-XM_029842048.1	gene-LOC101064764	22932	44734	yes	14941	3710	297	3984
rna-XM_029842280.1	gene-cacna2d1	3255	42386	yes	2083	647	53	472
rna-XM_029842281.1	gene-cacna2d1	3246	42386	no	2077	645	53	471
rna-XM_029842282.1	gene-cacna2d1	3243	42386	no	2075	647	53	468
rna-XM_011606942.2	gene-cacna2d1	3234	42386	no	2068	645	53	468
rna-XM_029842283.1	gene-cacna2d1	3144	41826	no	2012	624	52	456
rna-XM_011606941.2	gene-LOC101064315	2271	16347	yes	1471	447	30	323
rna-XM_029842298.1	gene-LOC101064315	2112	16112	no	1366	419	27	300
rna-XM_003967101.2	gene-LOC101072999	1995	5284	yes	1274	352	34	335
rna-XM_011606885.2	gene-lep	543	1449	yes	345	100	6	92
rna-NM_001032725.1	gene-lep	459	1209	no	290	88	6	75
rna-XM_029841964.1	gene-rbm28	2313	5892	no	1496	489	27	301
rna-XM_011606939.2	gene-rbm28	2337	5892	yes	1512	495	27	303
rna-XM_011606940.2	gene-rbm28	2199	5637	no	1422	460	27	290
