BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	ArrayExpress-SPECIES	Subject_ID	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR730977	WGS	250	6045623250	SAMEA2661316	2030404422	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674923	Illumina HiSeq 2000	11657613	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661316	ERP002088	missing	ERS510530	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510530	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__20-sc-2016833	ERC000011	0
PRJEB1254	ERR730978	WGS	250	5376521250	SAMEA2661318	1801261424	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674924	Illumina HiSeq 2000	11657530	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661318	ERP002088	missing	ERS510532	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510532	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__22-sc-2016835	ERC000011	0
PRJEB1254	ERR730979	WGS	250	5255389750	SAMEA2661319	1771427223	SC	public	sra,bam	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674925	Illumina HiSeq 2000	11657542	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661319	ERP002088	missing	ERS510533	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510533	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__23-sc-2016836	ERC000011	0
PRJEB1254	ERR730980	WGS	250	5040232250	SAMEA2661320	1710626746	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674926	Illumina HiSeq 2000	11657554	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661320	ERP002088	missing	ERS510534	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510534	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__24-sc-2016837	ERC000011	0
PRJEB1254	ERR730981	WGS	250	4949983250	SAMEA2661321	1688815196	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674927	Illumina HiSeq 2000	11657566	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661321	ERP002088	missing	ERS510535	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510535	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__25-sc-2016838	ERC000011	0
PRJEB1254	ERR730982	WGS	250	5108806500	SAMEA2661322	1734207865	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674928	Illumina HiSeq 2000	11657578	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661322	ERP002088	missing	ERS510536	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510536	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__26-sc-2016839	ERC000011	0
PRJEB1254	ERR730983	WGS	250	5355589500	SAMEA2661324	1833588831	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674929	Illumina HiSeq 2000	11657602	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661324	ERP002088	missing	ERS510538	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510538	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__28-sc-2016841	ERC000011	0
PRJEB1254	ERR730984	WGS	250	5585022500	SAMEA2661325	1904475651	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674930	Illumina HiSeq 2000	11657614	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661325	ERP002088	missing	ERS510539	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510539	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__29-sc-2016842	ERC000011	0
PRJEB1254	ERR730985	WGS	250	7339626750	SAMEA2661326	2701229482	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674931	Illumina HiSeq 2000	11657531	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661326	ERP002088	missing	ERS510540	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510540	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__30-sc-2016843	ERC000011	0
PRJEB1254	ERR730986	WGS	250	6908776000	SAMEA2661327	2549239134	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674932	Illumina HiSeq 2000	11657543	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661327	ERP002088	missing	ERS510541	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510541	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__31-sc-2016844	ERC000011	0
PRJEB1254	ERR730987	WGS	250	6644644500	SAMEA2661328	2451184437	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674933	Illumina HiSeq 2000	11657555	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661328	ERP002088	missing	ERS510542	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510542	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__32-sc-2016845	ERC000011	0
PRJEB1254	ERR730988	WGS	250	6895196750	SAMEA2661330	2553712523	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674934	Illumina HiSeq 2000	11657567	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661330	ERP002088	missing	ERS510544	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510544	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__34-sc-2016847	ERC000011	0
PRJEB1254	ERR730989	WGS	250	6986507750	SAMEA2661331	2580915562	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674935	Illumina HiSeq 2000	11657579	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661331	ERP002088	missing	ERS510545	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510545	Astatotilapia	NA	NA	Astatotilapia__Massoko_littoral__35-sc-2016848	ERC000011	0
PRJEB1254	ERR730990	WGS	250	7029741750	SAMEA2661333	2606964641	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674936	Illumina HiSeq 2000	11657603	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661333	ERP002088	missing	ERS510547	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510547	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__1-sc-2016850	ERC000011	0
PRJEB1254	ERR730991	WGS	250	8033288000	SAMEA2661334	2972858306	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674937	Illumina HiSeq 2000	11657615	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661334	ERP002088	missing	ERS510548	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510548	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__2-sc-2016851	ERC000011	0
PRJEB1254	ERR730992	WGS	250	6511553500	SAMEA2661335	2412556806	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674938	Illumina HiSeq 2000	11657532	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661335	ERP002088	missing	ERS510549	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510549	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__3-sc-2016852	ERC000011	0
PRJEB1254	ERR730994	WGS	250	6535641750	SAMEA2661337	2434803833	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674940	Illumina HiSeq 2000	11657556	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661337	ERP002088	missing	ERS510551	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510551	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__5-sc-2016854	ERC000011	0
PRJEB1254	ERR730995	WGS	250	7177714750	SAMEA2661338	2674166648	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674941	Illumina HiSeq 2000	11657568	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661338	ERP002088	missing	ERS510552	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510552	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__6-sc-2016855	ERC000011	0
PRJEB1254	ERR730997	WGS	250	7359422500	SAMEA2661341	2645482079	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674943	Illumina HiSeq 2000	11657604	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661341	ERP002088	missing	ERS510555	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510555	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__9-sc-2016858	ERC000011	0
PRJEB1254	ERR730998	WGS	250	7882898750	SAMEA2661342	2818863456	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674944	Illumina HiSeq 2000	11657616	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661342	ERP002088	missing	ERS510556	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510556	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__10-sc-2016859	ERC000011	0
PRJEB1254	ERR731000	WGS	250	6730047500	SAMEA2661344	2419118892	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674946	Illumina HiSeq 2000	11657545	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661344	ERP002088	missing	ERS510558	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510558	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__12-sc-2016861	ERC000011	0
PRJEB1254	ERR731001	WGS	250	6689447000	SAMEA2661345	2406396254	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674947	Illumina HiSeq 2000	11657557	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661345	ERP002088	missing	ERS510559	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510559	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__13-sc-2016862	ERC000011	0
PRJEB1254	ERR731002	WGS	250	7151178500	SAMEA2661346	2580125823	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674948	Illumina HiSeq 2000	11657569	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661346	ERP002088	missing	ERS510560	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510560	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__14-sc-2016863	ERC000011	0
PRJEB1254	ERR731003	WGS	250	7447013500	SAMEA2661347	2669814765	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674949	Illumina HiSeq 2000	11657581	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661347	ERP002088	missing	ERS510561	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510561	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__15-sc-2016864	ERC000011	0
PRJEB1254	ERR731004	WGS	250	7428773250	SAMEA2661349	2652391619	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674950	Illumina HiSeq 2000	11657605	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661349	ERP002088	missing	ERS510563	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510563	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__17-sc-2016866	ERC000011	0
PRJEB1254	ERR731005	WGS	250	6319448250	SAMEA2661350	2261576400	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674951	Illumina HiSeq 2000	11657617	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661350	ERP002088	missing	ERS510564	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510564	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__18-sc-2016867	ERC000011	0
PRJEB1254	ERR731006	WGS	250	7457991500	SAMEA2661351	2766762027	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674952	Illumina HiSeq 2000	11657534	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661351	ERP002088	missing	ERS510565	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510565	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__19-sc-2016868	ERC000011	0
PRJEB1254	ERR731007	WGS	250	7016932500	SAMEA2661352	2624051171	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674953	Illumina HiSeq 2000	11657546	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661352	ERP002088	missing	ERS510566	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510566	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__20-sc-2016869	ERC000011	0
PRJEB1254	ERR731008	WGS	250	7273763750	SAMEA2661353	2709018198	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674954	Illumina HiSeq 2000	11657558	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661353	ERP002088	missing	ERS510567	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510567	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__21-sc-2016870	ERC000011	0
PRJEB1254	ERR731009	WGS	250	7911233250	SAMEA2661354	2943258883	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674955	Illumina HiSeq 2000	11657570	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661354	ERP002088	missing	ERS510568	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510568	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__22-sc-2016871	ERC000011	0
PRJEB1254	ERR731010	WGS	250	7980424000	SAMEA2661355	2979794990	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674956	Illumina HiSeq 2000	11657582	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661355	ERP002088	missing	ERS510569	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510569	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__23-sc-2016872	ERC000011	0
PRJEB1254	ERR731011	WGS	250	7644433250	SAMEA2661357	2843630974	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674957	Illumina HiSeq 2000	11657606	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661357	ERP002088	missing	ERS510571	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510571	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__25-sc-2016874	ERC000011	0
PRJEB1254	ERR731012	WGS	250	8071744250	SAMEA2661358	3010148542	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674958	Illumina HiSeq 2000	11657618	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661358	ERP002088	missing	ERS510572	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510572	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__26-sc-2016875	ERC000011	0
PRJEB1254	ERR731013	WGS	250	7817815000	SAMEA2661359	2887093117	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674959	Illumina HiSeq 2000	11657535	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661359	ERP002088	missing	ERS510573	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510573	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__27-sc-2016876	ERC000011	0
PRJEB1254	ERR731014	WGS	250	8457225750	SAMEA2661360	3104786726	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674960	Illumina HiSeq 2000	11657547	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661360	ERP002088	missing	ERS510574	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510574	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__28-sc-2016877	ERC000011	0
PRJEB1254	ERR731015	WGS	250	7871872500	SAMEA2661362	2919742172	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674961	Illumina HiSeq 2000	11657571	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661362	ERP002088	missing	ERS510576	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510576	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__30-sc-2016879	ERC000011	0
PRJEB1254	ERR731016	WGS	250	7785903250	SAMEA2661363	2884719191	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674962	Illumina HiSeq 2000	11657583	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661363	ERP002088	missing	ERS510577	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510577	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__31-sc-2016880	ERC000011	0
PRJEB1254	ERR731017	WGS	250	7616368500	SAMEA2661365	2817000514	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674963	Illumina HiSeq 2000	11657607	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661365	ERP002088	missing	ERS510579	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510579	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__33-sc-2016882	ERC000011	0
PRJEB1254	ERR731018	WGS	250	8254700250	SAMEA2661366	3050157175	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674964	Illumina HiSeq 2000	11657619	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661366	ERP002088	missing	ERS510580	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:32:07Z	public	ERS510580	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__34-sc-2016883	ERC000011	0
PRJEB1254	ERR731019	WGS	250	7734869000	SAMEA2661367	2847911563	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674965	Illumina HiSeq 2000	11657536	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661367	ERP002088	missing	ERS510581	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510581	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__35-sc-2016884	ERC000011	0
PRJEB1254	ERR731021	WGS	250	7415710500	SAMEA2661369	2738547825	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674967	Illumina HiSeq 2000	11657560	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661369	ERP002088	missing	ERS510583	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:32:07Z	public	ERS510583	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__37-sc-2016886	ERC000011	0
PRJEB1254	ERR731022	WGS	250	7126087750	SAMEA2661370	2643353901	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674968	Illumina HiSeq 2000	11657572	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661370	ERP002088	missing	ERS510584	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510584	Astatotilapia	NA	NA	Astatotilapia__Massoko_benthic__38-sc-2016887	ERC000011	0
PRJEB1254	ERR731023	WGS	250	7608047750	SAMEA2661371	2845936077	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674969	Illumina HiSeq 2000	11657584	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661371	ERP002088	missing	ERS510585	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510585	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__1-sc-2016888	ERC000011	0
PRJEB1254	ERR731024	WGS	250	7601464500	SAMEA2661373	2814233704	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674970	Illumina HiSeq 2000	11657608	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661373	ERP002088	missing	ERS510587	2015-01-14	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510587	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__3-sc-2016890	ERC000011	0
